Feature_Index,Importance_Score
3,0.0002509205
23,0.00023698279
31,0.00022416229
85,0.00021729087
45,0.00021661576
57,0.00021430664
36,0.00021209949
27,0.00020632564
82,0.00019854843
77,0.00018714121
76,0.00018590994
47,0.00018492581
87,0.00018484
32,0.00017832704
40,0.00017256846
70,0.00017078845
72,0.00016985036
69,0.00016984752
79,0.00016852636
19,0.00016782356
