Feature_Index,Importance_Score
1138,1.6403934e-05
4551,1.5678488e-05
4714,1.5455831e-05
3272,1.48918525e-05
2338,1.4825042e-05
4585,1.4281099e-05
4366,1.3765329e-05
2865,1.3750439e-05
412,1.3694286e-05
3349,1.3634526e-05
3251,1.3604078e-05
981,1.3561308e-05
2539,1.34480015e-05
1081,1.3435158e-05
684,1.3269581e-05
4155,1.3256322e-05
4750,1.3241847e-05
271,1.3238289e-05
3512,1.32202595e-05
3921,1.3193172e-05
