Feature_Index,Importance_Score
2009,3.8472623e-05
2732,3.517665e-05
2894,3.512198e-05
1984,3.508844e-05
334,3.475719e-05
1581,3.4449145e-05
1608,3.443958e-05
1175,3.4377597e-05
1230,3.4267014e-05
68,3.4201563e-05
451,3.3983473e-05
1475,3.3870085e-05
2605,3.3841985e-05
1182,3.3784898e-05
243,3.360098e-05
1612,3.349544e-05
2721,3.3119104e-05
3285,3.2917334e-05
3003,3.284872e-05
1689,3.2730764e-05
