Feature_Index,Sensitivity
3346,0.00019958035
2027,0.00017247182
158,0.00017230572
2031,0.0001677101
1038,0.00016770486
24,0.00016749752
4684,0.00016601011
408,0.00016458887
132,0.0001632992
3705,0.00016009575
590,0.0001590092
4074,0.00015874504
399,0.00015688526
2302,0.00015679757
1703,0.00015622641
4863,0.00015606328
528,0.00015436277
2772,0.00015413373
4768,0.00015404634
1262,0.00015356328
