Feature_Index,Sensitivity
568,0.0002939788
741,0.00029091642
3790,0.0002867844
3547,0.0002857663
1293,0.00028366223
3435,0.0002813508
770,0.00028060345
4498,0.0002752438
2920,0.00026622775
3341,0.0002626033
1243,0.0002602392
2630,0.00025919007
4491,0.00025884586
4276,0.0002562805
3358,0.0002497927
1707,0.0002491947
3250,0.00024903557
1227,0.00024815043
2011,0.00024379934
1433,0.00024351542
