Feature_Index,Importance_Score
3,0.0003068354
50,0.00026346036
34,0.00025545046
13,0.00025046652
7,0.0002249584
88,0.0001984187
95,0.00018986363
39,0.00018667993
38,0.00018157427
24,0.00017760746
64,0.00017716308
46,0.00017688164
23,0.00017489196
45,0.00017060798
31,0.00016840738
47,0.0001658219
40,0.00016218974
29,0.00016038462
61,0.0001525303
86,0.00015110632
