Feature_Index,Importance_Score
1886,9.078468e-06
2522,8.41097e-06
3784,7.952243e-06
4585,7.5476078e-06
2719,7.2034054e-06
440,7.171094e-06
1620,6.935718e-06
476,6.928549e-06
3226,6.921261e-06
4515,6.8045365e-06
2151,6.8044305e-06
4911,6.6745297e-06
4622,6.6137336e-06
3949,6.6047855e-06
1217,6.591085e-06
4492,6.4954415e-06
487,6.477051e-06
4478,6.4119304e-06
3313,6.3973466e-06
813,6.3831844e-06
