Feature_Index,Importance_Score
1757,4.5103075e-06
2424,4.4693547e-06
4814,4.4493854e-06
1927,4.4176372e-06
3310,4.293489e-06
1693,4.2929414e-06
4632,4.2929e-06
431,4.1606145e-06
3183,4.140117e-06
232,4.0267473e-06
2042,4.022239e-06
4452,4.003962e-06
1543,3.9995966e-06
1457,3.982292e-06
3861,3.978327e-06
383,3.95201e-06
2631,3.942901e-06
4820,3.9236966e-06
4171,3.922246e-06
2577,3.9169745e-06
