Feature_Index,Importance_Score
5,0.00012093092
57,0.00011573311
27,0.00011040773
37,0.00010342775
122,9.952419e-05
119,9.729098e-05
75,9.426208e-05
13,9.3088565e-05
42,9.130784e-05
0,8.987296e-05
66,8.8942914e-05
199,8.892012e-05
26,8.8526336e-05
158,8.72398e-05
28,8.6682056e-05
154,8.667614e-05
163,8.625776e-05
178,8.552766e-05
53,8.524534e-05
74,8.5227635e-05
